id;tanggal;keterangan;jumlah;bank;cabang;allocate;remark;checked_by;checked_time;checker_status;checker_remark
552;2012-09-06;SETORAN KLIRING #WARKAT L:00 I:01 KLUMPANG JAYA(03012);20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 KLUMPANG JAYA(03012);09/18/12;0000-00-00 00:00:00;0;
553;2012-09-06;SETORAN KLIRING STR CL LKL #WARKAT L:01 I:00 ;19250000.00;BCA;8235;1;SETORAN KLIRING STR CL LKL #WARKAT L:01 I:00  PL. Usaha adek Do 03352;09/18/12;0000-00-00 00:00:00;0;
554;2012-09-06;SETORAN TUNAI JAMILAH SEMEN 500 SAKPL AGRO SUKSES MANDIRI;2500000.00;BCA;297;1;pembayaran PL. Agro sukses Do 02737 (kekurangannya);09/18/12;0000-00-00 00:00:00;0;
555;2012-09-06;SETORAN TUNAI JAMILAH SEMEN 500 SAKCV SETIA BUDI B AGAN DALAM;20000000.00;BCA;297;1;SETORAN TUNAI JAMILAH SEMEN 500 SAKCV SETIA BUDI B AGAN DALAM Do 03467;09/18/12;0000-00-00 00:00:00;0;
556;2012-09-06;KR OTOMATIS LLG-MESTIKA DHARMA SHELLYUNTUK PEMBAYARAN 1 000 SAK SEMEN PANT;40000000.00;BCA;965;1;pembayaran PL. Cahaya baru 03227,03329;09/18/12;0000-00-00 00:00:00;0;
557;2012-09-06;SETORAN TUNAI PL.LARIS JAYA 500 SAK PL LARIS JAYA;21250000.00;BCA;8235;1;SETORAN TUNAI PL.LARIS JAYA 500 SAK PL LARIS JAYA Do 02495;09/18/12;0000-00-00 00:00:00;0;
558;2012-09-06;SETORAN TUNAI PL B.U.T PL B.U.T 500 SAK;20850000.00;BCA;8235;1;pembayaran PL. Berkat usaha tani Do 7415;09/18/12;0000-00-00 00:00:00;0;
559;2012-09-07;SETORAN KLIRING #WARKAT L:01 I:00 BERKAT GRNT ANGREK(1802-2824);40500000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 BERKAT GRNT ANGREK 02598,02824;09/18/12;0000-00-00 00:00:00;0;
560;2012-09-07;SETORAN KLIRING #WARKAT L:00 I:01 ANDRE(03385);20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 ANDRE(03385);09/18/12;0000-00-00 00:00:00;0;
561;2012-09-07;SETORAN TUNAI AGUS KSR UD PERDANA NOPOLIS03304;20000000.00;BCA;297;1;SETORAN TUNAI AGUS KSR UD PERDANA NOPOLIS 03304;09/18/12;0000-00-00 00:00:00;0;
562;2012-09-07;SETORAN TUNAI PANGLONG PURSID PANGLONG PURSIDA PINTA SITANGGANG ;20000000.00;BCA;8255;1;SETORAN TUNAI PANGLONG PURSIDA PINTA SITANGGANG Do 03453;09/18/12;0000-00-00 00:00:00;0;
563;2012-09-07;TRSF E-BANKING CR 09/07 79111 SEMEN 500 SAK AFD5RANTO RITONGA M ALI WARDANA RITO;21500000.00;BCA;0;1;pembayaran PL. karya andalan Do 03438;09/18/12;0000-00-00 00:00:00;0;
564;2012-08-29;DARWIS Setor Tunai;21500000.00;Mandiri;;1;DARWIS Setor Tunai dari PL. Sumatera cikampak 02547;dani;10/24/12 08:46 PM;0;
565;2012-08-29;PEMBY SEMEN ARI SUSILO/MAJU JAYASetor Tunai;41500000.00;Mandiri;;1;PEMBY SEMEN ARI SUSILO/ PL. MAJU JAYA linsum 03071,03170;dani;10/24/12 08:45 PM;0;
566;2012-08-29;1000 ZAK SEMEN @40 KG Setor Tunai;42000000.00;Mandiri;;1;1000 ZAK SEMEN @40 KG Setor Tunai PL. Surbakti 02717,02729;dani;10/24/12 08:44 PM;0;
567;2012-08-31;TAMBA JAYA Setor Tunai  ;22200000.00;Mandiri;;1;TAMBA JAYA Setor Tunai  02911;dani;10/24/12 08:55 PM;0;
568;2012-08-31;DARI RATT EVIS WESLI SARAGIH Transfer ATM  S1AS107P  /3843 /ATM-AHMAD YANI-;19000000.00;Mandiri;;1;DARI RATT EVIS WESLI SARAGIH Transfer ATM PL. Reyeni 03234;dani;10/24/12 08:54 PM;0;
569;2012-09-03;TIO JAYA Setor Tunai  ;20500000.00;Mandiri;;1;pembayaran PL. Tio jaya Do 7194;dani;10/02/12 04:16 AM;0;
570;2012-09-04;HAMZAH Setor Tunai  ;20250000.00;Mandiri;;1;Setor Tunai  Darul Ilmi Do (03463);dani;10/02/12 04:17 AM;0;
571;2012-09-05;U/ PEMBELIAN DO DI PASIR MANDOGE  Setor Tunai  ;20500000.00;Mandiri;;1;Setor Tunai  PL. Anugrah mandiri Do 03505;dani;10/02/12 04:19 AM;0;
572;2012-09-06;PEMB. SEMEN UD USAHA BARU 03100  Setor Tunai  ;20250000.00;Mandiri;;1;Setor Tunai  SEMEN UD USAHA BARU damuli 03100  ;dani;10/02/12 04:18 AM;0;
573;2012-09-07;RIA Setor Tunai  ;19000000.00;Mandiri;;1;Setor Tunai  PL. Reyeni Do 03377;dani;10/02/12 04:20 AM;0;
574;2012-09-10;SETORAN KLIRING #WARKAT L:00 I:01 STR KLG TTPAN  UP.RIDHO(2861)  ;20000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:00 I:01 STR KLG TTPAN  UP.RIDHO(02861)  ;09/18/12;0000-00-00 00:00:00;0;
575;2012-09-10;SETORAN KLIRING #WARKAT L:01 I:00 KLG TTPAN PERMA  TA INDAH(3391)  ;20000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 KLG TTPAN PERMA  TA INDAH(03391)  ;09/18/12;0000-00-00 00:00:00;0;
576;2012-09-10;SETORAN KLIRING #WARKAT L:00 I:01 KLG TETAP JAYA  TBK(6244)  ;11000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:00 I:01 KLG TETAP JAYA  TBK(6244)  ;09/18/12;0000-00-00 00:00:00;0;
577;2012-09-10;SETORAN KLIRING #WARKAT L:01 I:00 KLG CAHAYA MITR  A ABADI(3157)  ;19900000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 KLG CAHAYA MITR  A ABADI(03157)  ;09/18/12;0000-00-00 00:00:00;0;
578;2012-09-10;SETORAN KLIRING #WARKAT L:00 I:01 KLUMPANG JAYA  (03139)  ;20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 KLUMPANG JAYA  (03139)  ;09/18/12;0000-00-00 00:00:00;0;
579;2012-09-10;SETORAN KLIRING #WARKAT L:00 I:01 MANDIRI JAYA  (03151)  ;19875000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 MANDIRI JAYA  (03151)  ;09/18/12;0000-00-00 00:00:00;0;
580;2012-09-10;SETORAN KLIRING #WARKAT L:00 I:01 KARUNIA JAYA  (03264)  ;20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 KARUNIA JAYA  (03264)  ;09/18/12;0000-00-00 00:00:00;0;
581;2012-09-10;SETORAN TUNAI EDY SUWANTO PMBYRAN SEMEN I  NV 03239 DR REZ EKI MAKMUR TG B  ALAI ;20000000.00;BCA;52;1;SETORAN TUNAI EDY SUWANTO PMBYRAN SEMEN I  NV 03269 DR REZ EKI MAKMUR TG B  ALAI ;09/18/12;0000-00-00 00:00:00;0;
582;2012-09-10;SETORAN IDWAN TEKSUE(03073-03143-02976)  ;61500000.00;BCA;8115;1;SETORAN IDWAN TEKSUE(03073-03143-02936)  ;09/18/12;0000-00-00 00:00:00;0;
583;2012-09-10;KR OTOMATIS LLG-MESTIKA DHARMA TJIO TJIN TJAI/CAN  BCA MEDAN   ;20000000.00;BCA;965;1;pembayaran PL. Tetap jaya Kisaran Do 03447;09/18/12;0000-00-00 00:00:00;0;
584;2012-09-10;KR OTOMATIS LLG-MESTIKA DHARMA SAUDARA JAYA/EKO S ;40000000.00;BCA;965;1;KR OTOMATIS LLG-MESTIKA DHARMA SAUDARA JAYA/EKO S Do 03175,03083;09/18/12;0000-00-00 00:00:00;0;
585;2012-09-10;KR OTOMATIS LLG-BRI KCK SUDIRM UD LINSA  PT GUNUNG PANTARA BARISAN 8115054526  ;17325000.00;BCA;965;1;KR OTOMATIS LLG-BRI KCK SUDIRM UD LINSA  Do 03531;09/18/12;0000-00-00 00:00:00;0;
586;2012-09-10;KR OTOMATIS LLG-BPD SUMUT MEDA RONAL NS ;18750000.00;BCA;965;1;pembayaran PL. Nirma Do 03405;09/18/12;0000-00-00 00:00:00;0;
587;2012-09-11;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS(03305)    ;19875000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS(03305)    ;09/18/12;0000-00-00 00:00:00;0;
588;2012-09-11;SETORAN TUNAI SUDIRMAN TJB   ;20000000.00;BCA;52;1;pembayaran PL. Sinar family Do 03341;09/18/12;0000-00-00 00:00:00;0;
589;2012-09-11;TRSF E-BANKING CR 09/11 79111 SEMEN 500SAK AFD 6  JANJI RITONGA M ALI WARDANA RITO  ;21500000.00;BCA;0;1;pembayaran PL. Romorajunt Do 03506;09/18/12;0000-00-00 00:00:00;0;
590;2012-09-11;SETORAN TUNAI MARWAN KSR SEMENT 500 SAK  UD MARYAM 03253  ;20125000.00;BCA;297;1;SETORAN TUNAI MARWAN KSR SEMENT 500 SAK  UD MARYAM 03253  ;09/18/12;0000-00-00 00:00:00;0;
591;2012-09-11;SETORAN TUNAI NOVISANTI BEBIE DO 02960 (PL.RU  DI)  ;19875000.00;BCA;8115;1;SETORAN TUNAI NOVISANTI BEBIE DO 02960 (PL.RU  DI)  ;09/18/12;0000-00-00 00:00:00;0;
592;2012-09-11;TRSF E-BANKING CR 1109/FTSCY/WS95011 20500000.00  merbau no 3251 HERWIN SYAHPUTRA  ;20500000.00;BCA;0;1;TRSF E-BANKING CR 1109/FTSCY/WS95011 20500000.00  merbau no 3251 HERWIN SYAHPUTRA  ;09/18/12;0000-00-00 00:00:00;0;
593;2012-09-10;TIO JAYA/ TANI MAKMUR Setor Tunai  ;20500000.00;Mandiri;;1;Setor Tunai  PL. TIO JAYA Do 02682;dani;10/02/12 04:21 AM;0;
594;2012-09-11;DARI SUHARTONO Transfer ATM  S1AW1078  /4489 /ATM-TJ BALAI;21650000.00;Mandiri;;1;pembayaran PL. Sinar jaya tjb Do 02984;dani;10/02/12 04:22 AM;0;
595;2012-09-12;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG MANDIRIJAYA(03140);19875000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG MANDIRIJAYA(03140);09/18/12;0000-00-00 00:00:00;0;
596;2012-09-12;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG TTPANSS JAYA (03307);20000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG TTPANSS JAYA (03307);09/18/12;0000-00-00 00:00:00;0;
597;2012-09-12;SETORAN KLIRING #WARKAT L:01 I:00 MELINIUM BISNISCENTER(01801);20250000.00;BCA;8115;1;pembayaran PL. BErkat graha anggrek DO 02597;09/18/12;0000-00-00 00:00:00;0;
598;2012-09-12;SETORAN KLIRING #WARKAT L:01 I:00 MEDAN BISNIS CENTER (2931);20250000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 MEDAN BISNIS CENTER (02913);09/18/12;0000-00-00 00:00:00;0;
599;2012-09-12;SETORAN KLIRING #WARKAT L:00 I:01 KARUNIA JAYA(03321);20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 KARUNIA JAYA(03321);09/18/12;0000-00-00 00:00:00;0;
600;2012-09-12;KR OTOMATIS BANK MESTIKA MEDHIDS1/009671TJIO TJIN TJAI/CAN ;118500000.00;BCA;998;1;KR OTOMATIS BANK MESTIKA pembelian Do tetap jaya ksr 03555,03590,03616,03660,03677,03714;dani;10/24/12 09:02 PM;0;
601;2012-09-12;SETORAN WAHIDAH SINAR JAYA (03487);19750000.00;BCA;8285;1;SETORAN WAHIDAH SINAR JAYA (03487);09/18/12;0000-00-00 00:00:00;0;
602;2012-09-12;SETORAN WAHIDAH BANGUNAN SEJATI(03460);20000000.00;BCA;8285;1;SETORAN WAHIDAH BANGUNAN SEJATI(03460);09/18/12;0000-00-00 00:00:00;0;
603;2012-09-12;SETORAN IDWAN MENARA STATIONCBD;20250000.00;BCA;8115;1;SETORAN IDWAN MENARA STATION Do 03544;09/18/12;0000-00-00 00:00:00;0;
604;2012-09-12;SETORAN TUNAI IRWANSYAH FARIZ PL ;40000000.00;BCA;42;1;SETORAN TUNAI IRWANSYAH PL. FARIZ Do02713,02933;09/18/12;0000-00-00 00:00:00;0;
605;2012-09-12;KR OTOMATIS LLG-MESTIKA DHARMA SAUDARA JAYA/EKO S ;20000000.00;BCA;965;1;KR OTOMATIS LLG-MESTIKA DHARMA SAUDARA JAYA/EKO S Do 03300;09/18/12;0000-00-00 00:00:00;0;
606;2012-09-12;SETORAN TUNAI JOHAN BAYAR 3000 SAKSEMEN DARI TIGA SAUDARA;118500000.00;BCA;8285;1;SETORAN TUNAI pembelian Do DARI TIGA SAUDARA 03542,03557,03556,03576,03575,03595;dani;10/24/12 08:59 PM;0;
607;2012-09-13;SETORAN KLIRING #WARKAT L:01 I:00 GRAND MINIMALISAUDI WIBOWO;3000000.00;BCA;8115;0;;09/17/12;0000-00-00 00:00:00;0;
608;2012-09-13;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SABARJAYA(03308);19875000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SABARJAYA(03308);09/18/12;0000-00-00 00:00:00;0;
609;2012-09-13;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS(03315) ;19875000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS(03315) ;09/18/12;0000-00-00 00:00:00;0;
610;2012-09-13;SETORAN KLIRING #WARKAT L:00 I:01 SINAR JAYA(03396);20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 SINAR JAYA(03396);09/18/12;0000-00-00 00:00:00;0;
611;2012-09-13;SETORAN KLIRING #WARKAT L:00 I:01 SERBA JADI(03430);20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 SERBA JADI(03430);09/18/12;0000-00-00 00:00:00;0;
612;2012-09-13;SETORAN KLIRING #WARKAT L:00 I:01 SERBA JADI(03429);20000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 SERBA JADI(03429);09/18/12;0000-00-00 00:00:00;0;
613;2012-09-13;KR OTOMATIS LLG-MESTIKA DHARMA TJIO TJIN TJAI / CBCA MEDAN;20000000.00;BCA;965;1;pembayaran PL. Tetap jaya Kisaran Do 03517;09/18/12;0000-00-00 00:00:00;0;
614;2012-09-13;SETORAN TUNAI JUNAIDI 500 SAK PL MUTIARA PANTAI 0328 2;20000000.00;BCA;8285;1;SETORAN TUNAI JUNAIDI 500 SAK PL MUTIARA PANTAI 03282;09/18/12;0000-00-00 00:00:00;0;
615;2012-09-13;SETORAN TUNAI BAKRI CV ANUGRAH JAYA;20250000.00;BCA;297;1;SETORAN TUNAI BAKRI CV ANUGRAH JAYA Do 03255;09/18/12;0000-00-00 00:00:00;0;
616;2012-09-13;SETORAN TUNAI VERRA DHARMA TBT;500000.00;BCA;42;1;pembayaran PL. IBK beddebt;09/18/12;0000-00-00 00:00:00;0;
617;2012-09-13;SETORAN TUNAI;17325000.00;BCA;8255;1;SETORAN TUNAI UD. Linsa 03589;dani;10/24/12 09:03 PM;0;
618;2012-09-14;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS(03331) ;19875000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS(03331) ;09/18/12;0000-00-00 00:00:00;0;
619;2012-09-14;SETORAN TUNAI AGUS UD PERDANAKSR;20000000.00;BCA;297;1;SETORAN TUNAI AGUS UD PERDANA KSR Do 03373;09/18/12;0000-00-00 00:00:00;0;
620;2012-09-14;KR OTOMATIS LLG-PANIN MEDAN NETTY MENETTA BR SPEMBAYARAN INVOICE 7533;20000000.00;BCA;965;1;pembayaran PL. Tarigan jaya Do 7532;09/18/12;0000-00-00 00:00:00;0;
621;2012-09-14;TRSF E-BANKING CR 09/14 95031 PURSIDA.PANTARAPINTA RONITTO SITA;2000000.00;BCA;0;1;TRSF E-BANKING CR 09/14 95031  PURSIDA 03597;dani;10/24/12 09:06 PM;0;
622;2012-09-14;TRSF E-BANKING CR 09/14 95031 PURSIDAPINTA RONITTO SITA;18000000.00;BCA;0;1;TRSF E-BANKING CR 09/14 95031  PURSIDA 03597;dani;10/24/12 09:05 PM;0;
623;2012-09-14;TRSF E-BANKING CR 1409/FTSCY/WS95011 20000000.00do.03492(BK8868XT) dr ud.martimbul-ksSUMARDI CHANDRA ;20000000.00;BCA;0;1;TRSF E-BANKING CR ud.martimbul-ksSUMARDI CHANDRA Do 03492 ;09/18/12;0000-00-00 00:00:00;0;
624;2012-09-14;KR OTOMATIS LLG-CIMB NIAGA GT. TAN A NAIPRP BCA CAB MEDAN D/ TAN A NAI TTI;20250000.00;BCA;965;1;pembayaran PL. Putra jaya Do 03271;09/18/12;0000-00-00 00:00:00;0;
625;2012-09-14;KR OTOMATIS REF: 9799573/001 WRK: AC-015439;11000000.00;BCA;998;0;;09/17/12;0000-00-00 00:00:00;0;
626;2012-09-13;KARIM Setor Tunai;38000000.00;Mandiri;;1;pembayaran PL. Alwi Do 02981,03099-1;dani;10/02/12 04:28 AM;0;
627;2012-09-14;BG 791980-0190075 PANINBANK MEDAN/JAYA Setor Kliring 10791980 ;20250000.00;Mandiri;;1;pembayaran PL. Jaya baru Do 03265;dani;10/02/12 04:29 AM;0;
628;2012-09-14;DARI RATT EVIS WESLI SARAGIH Transfer ATMS1ANA07R/2558 /ATM-R PRAPAT;19000000.00;Mandiri;;1;pembayaran PL. Reyeni Do 03437;09/19/12;0000-00-00 00:00:00;0;
629;2012-09-17;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG ANDI JY(03415);20000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG ANDI JY(03415);09/19/12;0000-00-00 00:00:00;0;
630;2012-09-17;SETORAN KLIRING #WARKAT L:01 I:00 KLG CAHAYA SINAR LOGAM(03381);20125000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 KLG CAHAYA SINAR LOGAM(03381);09/19/12;0000-00-00 00:00:00;0;
631;2012-09-17;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG TTPANSS JAYA(03414);19600000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG TTPAN SS JAYA(03414);09/19/12;0000-00-00 00:00:00;0;
632;2012-09-17;SETORAN KLIRING #WARKAT L:00 I:01 STR KLG TTPANMAJU JAYA(01779;19875000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:00 I:01 STR KLG TTPANMAJU JAYA(02571);09/19/12;0000-00-00 00:00:00;0;
633;2012-09-17;SETORAN KLIRING #WARKAT L:01 I:00 KLG TTPAN ABADI JAYA(03367);20125000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 KLG TTPAN ABADI JAYA(03367);09/19/12;0000-00-00 00:00:00;0;
634;2012-09-17;SETORAN KLIRING #WARKAT L:01 I:00 KLG TTPAN MEGABLOK (6451);19500000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 KLG TTPAN MEGABLOK (6451);09/19/12;0000-00-00 00:00:00;0;
635;2012-09-17;SETORAN KLIRING #WARKAT L:01 I:00 KLG TTPAN PERMATA INDAH (3545);20000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 KLG TTPAN PERMATA INDAH (03545);09/19/12;0000-00-00 00:00:00;0;
636;2012-09-17;SETORAN KLIRING #WARKAT L:01 I:00 KENCANA AGUNG (02918-03022-023);98750000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 KENCANA AGUNG (02918-03022-03023,03146,02961);09/19/12;0000-00-00 00:00:00;0;
637;2012-09-17;SETORAN KLIRING #WARKAT L:00 I:01 SUMBER ILHAM (02853-02937-03150);59625000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:00 I:01 SUMBER ILHAM (02853-02937-03150);09/19/12;0000-00-00 00:00:00;0;
638;2012-09-17;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG TTPAN;18900000.00;BCA;8115;1;pembayaran PL. Laris jaya 4033 baddebt;09/19/12;0000-00-00 00:00:00;0;
639;2012-09-17;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG KENCANAAGUNG;118500000.00;BCA;8115;1;SETORAN KLIRING pembelian Do KENCANAAGUNG 03570,03581,03598,03618,03646,03684;dani;10/24/12 09:08 PM;0;
640;2012-09-17;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SABAR MULIA (03482);20000000.00;BCA;8115;1;SETORAN KLIRING #WARKAT L:01 I:00 STR KLG SABAR MULIA (03482);09/19/12;0000-00-00 00:00:00;0;
641;2012-09-17;SETORAN KLIRING #WARKAT L:00 I:01 KLUMPANG JAYA(03240);20250000.00;BCA;8285;0;;09/18/12;0000-00-00 00:00:00;0;
642;2012-09-17;SETORAN KLIRING #WARKAT L:00 I:01 HARAPAN JAYA(03261);10000000.00;BCA;8285;1;SETORAN KLIRING #WARKAT L:00 I:01 HARAPAN JAYA(03261);dani;09/27/12 02:55 AM;0;
643;2012-09-17;SETORAN KLIRING #WARKAT L:00 I:01 INDOMAS9033860;19875000.00;BCA;8285;0;;09/18/12;0000-00-00 00:00:00;0;
644;2012-09-17;SETORAN KLIRING #WARKAT L:01 I:00 MAJU JAYA(031900;20000000.00;BCA;8285;0;;09/18/12;0000-00-00 00:00:00;0;
645;2012-09-17;TRSF E-BANKING CR 1509/FTSCY/WS95011 20000000.00UD Bangun Sari DAHNIAR;20000000.00;BCA;0;1;TRSF E-BANKING CR 1509/FTSCY/WS95011 2 UD Bangun Sari Do 03451;09/19/12;0000-00-00 00:00:00;0;
646;2012-09-17;SETORAN TUNAI EDY SUWANTO PMBYRAN SEMEN NO INV 03399 DR REZEKI MAKMUR TG BALAI ;20000000.00;BCA;52;1;SETORAN TUNAI EDY SUWANTO PMBYRAN SEMEN NO INV 03399 DR REZEKI MAKMUR TG BALAI ;09/19/12;0000-00-00 00:00:00;0;
647;2012-09-17;SETORAN TUNAI PL.BERKAT USAHA 1500 SAK PL.B.U.T;62550000.00;BCA;8235;1;SETORAN TUNAI PL.BERKAT USAHA tani Do 02683,02691,02722;09/19/12;0000-00-00 00:00:00;0;
648;2012-09-17;SETORAN TUNAI PL.USAHA ADEK 500 SAK PL.USAHA ADEK;20850000.00;BCA;8235;1;SETORAN TUNAI PL.USAHA ADEK 500 SAK PL.USAHA ADEK Do 03126;09/19/12;0000-00-00 00:00:00;0;
649;2012-09-17;SETORAN TUNAI PL.LARIS JAYA 500 SAK PL/LARIS JAYA;21250000.00;BCA;8235;1;SETORAN TUNAI PL.LARIS JAYA 500 SAK PL/LARIS JAYA Do 03183;09/19/12;0000-00-00 00:00:00;0;
650;2012-09-17;SETORAN TUNAI PL.HARAPAN BARU 500 SAK PL/HRAPAN BARU;21375000.00;BCA;8235;1;SETORAN TUNAI PL.HARAPAN BARU 500 SAK PL/HRAPAN BARU Do 03211;09/19/12;0000-00-00 00:00:00;0;
651;2012-09-17;SETORAN TUNAI ANI JINGGA PELUNASAN FAKTR 30-8-2012 31-8-2012;59750000.00;BCA;8200;1;pembayaran PL. Obor DO 03357,03358,03359(kurang 250.000);09/19/12;0000-00-00 00:00:00;0;
652;2012-09-17;KR OTOMATIS LLG-MUAMALAT SUDIR MUHAMMAD YUSUFTRANSFER SKN MUHAM MAD YUSUF;21250000.00;BCA;965;1;pembayaran PL. Sumber pembangunan Do 03103;09/19/12;0000-00-00 00:00:00;0;
653;2012-09-17;SETORAN TUNAI JAMILAH SEMEN 500SAK PLANTARA JAYA032 74KSR ;20125000.00;BCA;297;1;SETORAN TUNAI JAMILAH SEMEN 500SAK PLANTARA JAYA 03274 ;09/19/12;0000-00-00 00:00:00;0;
654;2012-09-17;KR OTOMATIS LLG-MESTIKA DHARMA SHELLYPEMBAYARAN 500 SAK SEMEN PANTARA 034;40000000.00;BCA;965;1;pembayaran PL. Cahaya baru 03422,03451;09/19/12;0000-00-00 00:00:00;0;
655;2012-09-17;SETORAN TUNAI AHMAD 500 SAK SEMEN PNTARA UD REZA M AS;20250000.00;BCA;8285;1;SETORAN TUNAI AHMAD 500 SAK SEMEN PNTARA UD REZA m AS Do 03085;09/19/12;0000-00-00 00:00:00;0;
656;2012-09-17;KR OTOMATIS LLG-DANAMON KEBON EDY ANTOdc kis (03401-03445-03402-03446);80000000.00;BCA;965;1;pembayaran PL. Dunia co Do 03401,03445,03402,03446;09/19/12;0000-00-00 00:00:00;0;
657;2012-09-17;KR OTOMATIS PT. BANK CIMB NIAG BNIAIDJA/033279RUSMIATY ;59250000.00;BCA;998;1;pembayaran PL. US siantar DO 03456,03457,03477 (kurang 750.000);09/19/12;0000-00-00 00:00:00;0;
658;2012-09-17;UANG SEMEN 03434/UD USAHA BARU Setor Tunai;20750000.00;Mandiri;;1;UANG SEMEN 03434/UD USAHA BARU Setor Tunai Do 03434;09/19/12;0000-00-00 00:00:00;0;
659;2012-09-17;PEMBY SEMEN 500 JT/ UD MAJU JAYA/ARI S  Setor Tunai  ;20500000.00;Mandiri;;1;PEMBY SEMEN 500 JT/ UD MAJU JAYA/ARI S  Setor Tunai  Do 03289;09/19/12;0000-00-00 00:00:00;0;
660;2012-09-19;SETORAN KLIRING #WARKAT L:01 I:00 TTPAN KLG PT.SIGMA BLOCK(03011;19875000.00;BCA;8115;0;;09/24/12;0000-00-00 00:00:00;0;
661;2012-09-19;SETORAN TUNAI IDWAN (03310) (5627)(5368);19525000.00;BCA;8115;1;pembayaran PL. usaha baru Do 05267(100.000), 5368(1.300.00) dan PL. Berkat baru helvetia DO 03310(18.250.000);dani;09/27/12 02:45 AM;0;
662;2012-09-19;SETORAN WAHIDAH SINAR JAYA 03516;20250000.00;BCA;8285;1;SETORAN WAHIDAH PL. SINAR JAYA  Do 03516;dani;09/25/12 04:21 AM;0;
663;2012-09-19;SETORAN JAMILAH SEMEN 500 SAK PL ANTARA JAYA0 3418;20125000.00;BCA;42;1;SETORAN JAMILAH SEMEN 500 SAK PL ANTARA JAYA0 3418;dani;09/27/12 02:46 AM;0;
664;2012-09-19;KR OTOMATIS LLG-MESTIKA DHARMA MUHAMMAD YUSUF ;21150000.00;BCA;965;1;pembayaran PL. Sumber pembangunan Do 03406;dani;09/27/12 02:47 AM;0;
665;2012-09-19;KR OTOMATIS LLG-BRI KCK SUDIRM UD LINSA RUDI SIMBPT GUNUNG PANTARA BARIS 8115054526;17325000.00;BCA;965;1;pembayaran UD Linsa DO 03654;dani;09/27/12 02:47 AM;0;
666;2012-09-19;KR OTOMATIS LLG-MANDIRI KPO-JK EDI WANGUD RIDHO/EDI WANG PT GUNUNG PANTARA;20000000.00;BCA;965;1;pembayaran UD. Ridho Do 02651;dani;10/02/12 04:04 AM;0;
667;2012-09-19;SETORAN TUNAI GUNAWAN PEMBELIAN SEMENDO 2000 SAK PL NEWERA;79000000.00;BCA;7985;1;SETORAN TUNAI GUNAWAN PEMBELIAN SEMENDO 2000 SAK PL NEWERA 03661,03662;dani;09/27/12 02:49 AM;0;
668;2012-09-20;SETORAN KLIRING #WARKAT L:01 I:00 TTPAN KLG UD.BERKAT BARU 03310;2000000.00;BCA;8115;0;;09/24/12;0000-00-00 00:00:00;0;
